mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__regressor__learning_rate,param_reg__regressor__max_depth,param_reg__regressor__max_features,param_reg__regressor__min_samples_leaf,param_reg__regressor__n_estimators,param_reg__regressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
46.61749620437622,3.0775402776613934,0.1993462085723877,0.010053308108153917,0.021932505670644076,2,,1,802,0.9201763628886916,"{'reg__regressor__learning_rate': np.float64(0.021932505670644076), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 1, 'reg__regressor__n_estimators': 802, 'reg__regressor__subsample': np.float64(0.9201763628886916)}",-0.12784134409654177,-0.1143133771413699,-0.16470707553771546,-0.1276737263750092,-0.1198295979662344,-0.13087302422337416,0.01766549628192132,31
10.470693111419678,0.6164871953782498,0.30368900299072266,0.12365254947743952,0.051781831306114634,3,sqrt,4,838,0.9404049038321793,"{'reg__regressor__learning_rate': np.float64(0.051781831306114634), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': 'sqrt', 'reg__regressor__min_samples_leaf': 4, 'reg__regressor__n_estimators': 838, 'reg__regressor__subsample': np.float64(0.9404049038321793)}",-0.1274093313073173,-0.11226428864321027,-0.16385743394921254,-0.12236106838801866,-0.10332106655722288,-0.12584263776899632,0.020742677346233186,4
15.082779455184937,2.0650293372780366,0.2857203960418701,0.098089715069083,0.03061596464230834,4,sqrt,5,1009,0.9083824276902237,"{'reg__regressor__learning_rate': np.float64(0.03061596464230834), 'reg__regressor__max_depth': 4, 'reg__regressor__max_features': 'sqrt', 'reg__regressor__min_samples_leaf': 5, 'reg__regressor__n_estimators': 1009, 'reg__regressor__subsample': np.float64(0.9083824276902237)}",-0.13343545762007994,-0.11311035552123438,-0.15908457237739487,-0.12383313516991809,-0.10502590492620306,-0.12689788512296607,0.018743504864834417,6
23.943324613571168,0.4407706059949223,0.16989073753356934,0.012557134070158075,0.052232851557422064,2,,4,586,0.7966296275999636,"{'reg__regressor__learning_rate': np.float64(0.052232851557422064), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 4, 'reg__regressor__n_estimators': 586, 'reg__regressor__subsample': np.float64(0.7966296275999636)}",-0.12988696614769904,-0.11597689417377384,-0.16750316450004638,-0.12775025100547222,-0.11938951048261089,-0.1321013572619205,0.018432107680939346,37
8.723103427886963,0.46832013376202963,0.23113837242126464,0.03330481898952176,0.021515885430463594,4,log2,2,910,0.8066239437994844,"{'reg__regressor__learning_rate': np.float64(0.021515885430463594), 'reg__regressor__max_depth': 4, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 2, 'reg__regressor__n_estimators': 910, 'reg__regressor__subsample': np.float64(0.8066239437994844)}",-0.1325821028931188,-0.11259578184660828,-0.15337692891987043,-0.12336315761680931,-0.10659020688039077,-0.12570163563135953,0.01646657997339099,2
46.01823043823242,0.13044565826630536,0.20627665519714355,0.01449215920663732,0.06354362831492036,2,,2,1040,0.9189225292598202,"{'reg__regressor__learning_rate': np.float64(0.06354362831492036), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 2, 'reg__regressor__n_estimators': 1040, 'reg__regressor__subsample': np.float64(0.9189225292598202)}",-0.12907419869077089,-0.11305976660742063,-0.16310700790036625,-0.11997777157594176,-0.11581265802245182,-0.12820628055939026,0.018273156133454014,13
8.901652336120605,0.6308852019487247,0.2026453971862793,0.010849123934269482,0.0746688285925857,3,log2,2,1010,0.8071375054493249,"{'reg__regressor__learning_rate': np.float64(0.0746688285925857), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 2, 'reg__regressor__n_estimators': 1010, 'reg__regressor__subsample': np.float64(0.8071375054493249)}",-0.13134232163488135,-0.11691606901364553,-0.15676257528663207,-0.12414915371087205,-0.11147364614682667,-0.12812875315857153,0.015806181569778446,12
32.3719208240509,1.244870602926887,0.2005687713623047,0.03939122965772871,0.027363483918936983,2,,2,703,0.9913548378221984,"{'reg__regressor__learning_rate': np.float64(0.027363483918936983), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 2, 'reg__regressor__n_estimators': 703, 'reg__regressor__subsample': np.float64(0.9913548378221984)}",-0.126603109660051,-0.11351317781447864,-0.16666285370801862,-0.12975395520530483,-0.117734325432041,-0.1308534843639788,0.018838174776896532,30
6.565881538391113,0.24782131286306286,0.19459385871887208,0.014148151160667375,0.05438344869634874,4,log2,1,632,0.8373023936531652,"{'reg__regressor__learning_rate': np.float64(0.05438344869634874), 'reg__regressor__max_depth': 4, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 1, 'reg__regressor__n_estimators': 632, 'reg__regressor__subsample': np.float64(0.8373023936531652)}",-0.13697370811447193,-0.1147337062678105,-0.15676023204318862,-0.12419279727515967,-0.10972947848241606,-0.12847798443660935,0.01691648508050564,16
11.067516183853149,0.41487851384848773,0.22572088241577148,0.025655418108540613,0.07344010935939366,4,sqrt,1,1027,0.7710349912487622,"{'reg__regressor__learning_rate': np.float64(0.07344010935939366), 'reg__regressor__max_depth': 4, 'reg__regressor__max_features': 'sqrt', 'reg__regressor__min_samples_leaf': 1, 'reg__regressor__n_estimators': 1027, 'reg__regressor__subsample': np.float64(0.7710349912487622)}",-0.13873490169361577,-0.11483233465242132,-0.15271222665574397,-0.1282104009085387,-0.10218425155897029,-0.127334823093858,0.0176839164547495,7
6.098372459411621,0.15876149737271045,0.17937021255493163,0.013942304334183619,0.026717854573374604,3,sqrt,3,511,0.775367885716508,"{'reg__regressor__learning_rate': np.float64(0.026717854573374604), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': 'sqrt', 'reg__regressor__min_samples_leaf': 3, 'reg__regressor__n_estimators': 511, 'reg__regressor__subsample': np.float64(0.775367885716508)}",-0.129157762731775,-0.11760818750494903,-0.16225374678962948,-0.12586826510950475,-0.10443321859406655,-0.12786423614598497,0.019196326059751936,10
5.74103741645813,0.3328906627007359,0.18527188301086425,0.016532111031318696,0.06566511768267229,2,sqrt,2,562,0.9129903148756502,"{'reg__regressor__learning_rate': np.float64(0.06566511768267229), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': 'sqrt', 'reg__regressor__min_samples_leaf': 2, 'reg__regressor__n_estimators': 562, 'reg__regressor__subsample': np.float64(0.9129903148756502)}",-0.13138366791509715,-0.11472964273387552,-0.1620246995756873,-0.12759027812838572,-0.1077840862109869,-0.12870247491280654,0.018716919933938342,17
45.02180552482605,0.8062420092744249,0.18770442008972169,0.021118784579403027,0.029891343769269753,2,,5,903,0.9124082247618037,"{'reg__regressor__learning_rate': np.float64(0.029891343769269753), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 5, 'reg__regressor__n_estimators': 903, 'reg__regressor__subsample': np.float64(0.9124082247618037)}",-0.13152706910682566,-0.11604707653808315,-0.16932750101661426,-0.13103521565571125,-0.11647787458282645,-0.13288294738001213,0.01942179687194227,40
39.5398455619812,1.580393147414877,0.18991584777832032,0.028083332216002815,0.09159130657567341,2,,4,869,0.8163005919204314,"{'reg__regressor__learning_rate': np.float64(0.09159130657567341), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 4, 'reg__regressor__n_estimators': 869, 'reg__regressor__subsample': np.float64(0.8163005919204314)}",-0.13594770405411263,-0.11807027151653747,-0.16995089409440234,-0.12782322723819703,-0.11624675926846739,-0.13360777123434336,0.019506806237956198,43
10.973826599121093,0.42849802403592663,0.2202082633972168,0.01824776616457894,0.030966408725328017,3,sqrt,5,962,0.9730116387942783,"{'reg__regressor__learning_rate': np.float64(0.030966408725328017), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': 'sqrt', 'reg__regressor__min_samples_leaf': 5, 'reg__regressor__n_estimators': 962, 'reg__regressor__subsample': np.float64(0.9730116387942783)}",-0.13245733522209097,-0.1124168538408931,-0.16016201828847781,-0.12254382444532055,-0.10459682527929508,-0.1264353714152155,0.01929940842376399,5
42.552836894989014,2.267598064570433,0.1049285888671875,0.03660873196826152,0.06196569237372007,3,,1,683,0.917231014915775,"{'reg__regressor__learning_rate': np.float64(0.06196569237372007), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 1, 'reg__regressor__n_estimators': 683, 'reg__regressor__subsample': np.float64(0.917231014915775)}",-0.13363809855737832,-0.1125697018691548,-0.16200741659796644,-0.11982641849193588,-0.11207181760891256,-0.1280226906250696,0.01869170133533866,11
8.83467960357666,1.2091087929103517,0.21554784774780272,0.03002815447649359,0.09407691489652945,2,log2,4,946,0.9421385035765772,"{'reg__regressor__learning_rate': np.float64(0.09407691489652945), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 4, 'reg__regressor__n_estimators': 946, 'reg__regressor__subsample': np.float64(0.9421385035765772)}",-0.1320418000892227,-0.12223335919697946,-0.16451580742454774,-0.12183830564088173,-0.11115050275858399,-0.1303559550220431,0.018314551047258477,27
